n,int
1000,11.68
1000,12.24
1000,12.24
1000,11.952
1000,11.824
1000,12.176
1000,11.952
1000,12.256
1050,11.9619
1050,12.1143
1050,11.52
1050,11.9467
1050,12.16
1050,12.0686
1050,11.52
1050,12.0076
1050,12.0229
1050,11.8552
1050,11.4895
1050,12.0686
1050,11.8248
1050,11.8552
1050,11.5962
1050,11.8552
1050,11.8552
1050,12.1448
1050,11.9771
1050,12.3581
1050,12.16
1050,11.7638
1050,12.3581
1050,12.0838
1050,12.16
1050,12.0686
1050,11.779
1050,12.16
1050,12.2362
1050,12.0076
1050,11.9771
1050,12.2971
1050,11.8095
1050,11.9924
1050,12.2667
1050,12.0381
1050,12.1295
1050,12.2514
1050,12.0229
1050,12.1448
1050,12.1752
1050,12.0229
1050,11.9924
1050,12.0381
1050,11.7486
1050,12.1752
1050,11.9467
1050,11.9467
1050,11.7181
1050,11.779
1100,11.9127
1100,12.1164
1100,11.4909
1100,12.0582
1100,12.0436
1100,12.1018
1100,11.7964
1100,11.8109
1100,11.8836
1100,12.2473
1100,12.2764
1100,11.7818
1100,11.9127
1100,12.0145
1100,11.8691
1100,11.8255
1100,12.0145
1100,11.8255
1100,11.84
1100,12.3345
1100,11.9709
1100,11.8691
1100,11.6364
1100,11.7527
1100,12.1891
1100,12.0436
1100,11.7964
1100,11.8109
1100,11.7382
1100,12.2327
1100,12.0582
1100,12.1745
1100,11.9564
1100,11.8545
1100,12.16
1100,12.0582
1100,12.0436
1100,12.3636
1100,11.7673
1100,12.1309
1100,12.0436
1100,12.1891
1100,11.7818
1100,12.1745
1100,11.7964
1100,12.1891
1100,12.0145
1100,11.7818
1100,11.9564
1100,11.7964
1150,12.1878
1150,11.993
1150,12.3965
1150,12.1183
1150,11.6452
1150,12.0626
1150,11.8122
1150,11.7565
1150,12.0626
1150,12.2157
1150,11.7983
1150,11.8539
1150,12.0209
1150,11.673
1150,11.9513
1150,12.0487
1150,12.2017
1150,11.8957
1150,12.1043
1150,11.7287
1150,12.313
1150,11.9374
1150,11.7983
1150,12.0626
1150,11.6591
1150,11.9791
1150,12.5078
1150,11.8678
1150,11.9513
1150,12.2017
1150,12.3409
1150,11.9235
1150,11.9791
1150,11.9652
1150,11.5478
1150,11.8678
1150,11.8539
1150,11.7843
1150,12.0348
1150,11.6452
1150,12.1878
1150,11.8957
1150,12.0904
1150,12.0765
1150,12.327
1150,11.8678
1150,12.0487
1150,12.4104
1150,11.7704
1150,11.4922
1200,11.7733
1200,11.9733
1200,11.8267
1200,12.3333
1200,11.7733
1200,11.8267
1200,12.0267
1200,12.2267
1200,12.04
1200,12.08
1200,11.8133
1200,11.84
1200,12.0933
1200,11.7467
1200,11.96
1200,11.92
1200,11.9067
1200,12.0933
1200,11.96
1200,11.68
1200,12.2267
1200,11.9467
1200,11.96
1200,12.16
