n,int
3200,0.779375
3200,0.790625
3250,0.795077
3250,0.792
3250,0.779385
3250,0.784615
3250,0.793538
3300,0.767879
3300,0.785152
3300,0.780606
3300,0.78
3300,0.793333
3350,0.776716
3350,0.787761
3350,0.778806
3350,0.79791
3350,0.784478
3400,0.774706
3400,0.792059
3400,0.778529
3400,0.777353
3400,0.772059
3450,0.795652
3450,0.788116
3450,0.804058
3450,0.790435
3450,0.77971
3500,0.793714
3500,0.784857
3500,0.783429
3500,0.784571
3500,0.789429
3550,0.782817
3550,0.788169
3550,0.790141
3550,0.788732
3550,0.784507
3600,0.781944
3600,0.788889
3600,0.788056
3600,0.785278
3600,0.794722
3650,0.780274
3650,0.788767
3650,0.779178
3650,0.786027
3650,0.784384
3700,0.794054
3700,0.792703
3700,0.77973
3700,0.781892
3700,0.785405
3750,0.785867
3750,0.790933
3750,0.792
3750,0.784
3750,0.775467
3800,0.767895
3800,0.791053
3800,0.788684
3800,0.780263
3800,0.788421
3850,0.791169
3850,0.77974
3850,0.79039
3850,0.790909
3850,0.784156
3900,0.789231
3900,0.790513
3900,0.773333
3900,0.783077
3900,0.790769
3950,0.779747
3950,0.788101
3950,0.78481
3950,0.798228
3950,0.782785
4000,0.77875
4000,0.794
4000,0.7795
4000,0.789
4000,0.77025
4050,0.787407
4050,0.781481
4050,0.779012
4050,0.782222
4050,0.794074
4100,0.790244
4100,0.792927
4100,0.779268
4100,0.783659
4100,0.788049
4150,0.792048
4150,0.788193
4150,0.783373
4150,0.785301
4150,0.780723
4200,0.777857
4200,0.79619
4200,0.775
4200,0.784048
4200,0.781667
4250,0.787529
4250,0.793882
4250,0.785882
4250,0.782353
4250,0.780706
4300,0.790233
4300,0.786047
4300,0.785349
4300,0.786744
4300,0.775581
4350,0.777931
4350,0.789655
4350,0.790805
4350,0.778851
4350,0.783448
4400,0.785
4400,0.775
4400,0.788864
4400,0.785455
4400,0.779773
4450,0.788764
4450,0.779101
4450,0.786292
4450,0.790787
4450,0.789888
4500,0.772889
4500,0.787111
4500,0.799778
4500,0.796222
4500,0.775556
4550,0.77956
4550,0.776484
4550,0.789231
4550,0.795165
4550,0.783736
4600,0.786087
4600,0.794348
4600,0.786087
4600,0.799783
4600,0.786957
4650,0.779785
4650,0.791398
4650,0.782151
4650,0.785806
4650,0.787957
4700,0.789574
4700,0.79234
4700,0.789787
4700,0.784681
4700,0.776596
4750,0.785474
4750,0.784632
4750,0.787579
4750,0.785895
4750,0.781263
4800,0.786458
4800,0.785417
4800,0.784375
4800,0.780417
4800,0.790625
4850,0.78
4850,0.780206
4850,0.771753
4850,0.795464
4850,0.783711
4900,0.781224
4900,0.780408
4900,0.801633
4900,0.776531
4900,0.775306
4950,0.781212
4950,0.794747
4950,0.782626
4950,0.785455
4950,0.784444
5000,0.7918
5000,0.7792
5000,0.798
5000,0.787
5000,0.7838
