n,p,tn
630000,0.1,123
630000,0.1,130
630000,0.1,140
630000,0.1,136
630000,0.1,123
630000,0.1,113
630000,0.1,127
630000,0.1,161
630000,0.1,139
630000,0.1,129
630000,0.1,125
630000,0.1,146
630000,0.1,138
630000,0.1,120
630000,0.1,118
630000,0.1,121
630000,0.1,121
630000,0.1,142
630000,0.1,138
630000,0.1,137
630000,0.1,117
630000,0.1,128
630000,0.1,129
630000,0.1,124
630000,0.1,120
630000,0.1,134
630000,0.1,123
630000,0.1,140
630000,0.1,128
630000,0.1,133
630000,0.1,146
630000,0.1,139
630000,0.1,147
630000,0.1,117
630000,0.1,120
630000,0.1,125
630000,0.1,134
630000,0.1,132
630000,0.1,120
630000,0.1,131
630000,0.1,133
630000,0.1,123
630000,0.1,152
630000,0.1,135
630000,0.1,142
640000,0.1,124
640000,0.1,126
640000,0.1,115
640000,0.1,127
640000,0.1,142
640000,0.1,130
640000,0.1,148
640000,0.1,141
640000,0.1,113
640000,0.1,117
640000,0.1,131
640000,0.1,131
640000,0.1,131
640000,0.1,127
640000,0.1,138
640000,0.1,137
640000,0.1,118
640000,0.1,150
640000,0.1,151
640000,0.1,120
640000,0.1,144
640000,0.1,118
640000,0.1,121
640000,0.1,122
640000,0.1,135
640000,0.1,133
640000,0.1,117
640000,0.1,130
640000,0.1,131
640000,0.1,139
640000,0.1,138
640000,0.1,116
640000,0.1,128
640000,0.1,122
640000,0.1,154
640000,0.1,142
640000,0.1,150
640000,0.1,159
640000,0.1,135
640000,0.1,133
640000,0.1,126
640000,0.1,129
640000,0.1,137
640000,0.1,150
640000,0.1,141
640000,0.1,142
640000,0.1,127
640000,0.1,132
640000,0.1,114
640000,0.1,154
650000,0.1,128
650000,0.1,118
650000,0.1,139
650000,0.1,129
650000,0.1,128
650000,0.1,129
650000,0.1,123
650000,0.1,126
650000,0.1,128
650000,0.1,135
650000,0.1,149
650000,0.1,131
650000,0.1,135
650000,0.1,147
650000,0.1,133
650000,0.1,110
650000,0.1,142
650000,0.1,140
650000,0.1,140
650000,0.1,140
650000,0.1,148
650000,0.1,122
650000,0.1,130
650000,0.1,146
650000,0.1,139
650000,0.1,141
650000,0.1,152
650000,0.1,145
650000,0.1,126
650000,0.1,134
650000,0.1,156
650000,0.1,133
650000,0.1,115
650000,0.1,131
650000,0.1,135
650000,0.1,132
650000,0.1,134
650000,0.1,139
650000,0.1,126
650000,0.1,118
650000,0.1,135
650000,0.1,147
650000,0.1,142
650000,0.1,116
650000,0.1,126
650000,0.1,150
650000,0.1,127
650000,0.1,141
650000,0.1,129
650000,0.1,136
660000,0.1,124
660000,0.1,141
660000,0.1,127
660000,0.1,122
660000,0.1,139
660000,0.1,135
660000,0.1,124
660000,0.1,120
660000,0.1,157
660000,0.1,163
660000,0.1,143
660000,0.1,137
660000,0.1,132
660000,0.1,123
660000,0.1,150
660000,0.1,131
660000,0.1,144
660000,0.1,115
660000,0.1,125
660000,0.1,155
660000,0.1,144
660000,0.1,129
660000,0.1,125
660000,0.1,159
660000,0.1,136
660000,0.1,143
660000,0.1,147
660000,0.1,144
660000,0.1,134
660000,0.1,121
660000,0.1,141
660000,0.1,133
660000,0.1,125
660000,0.1,145
660000,0.1,111
660000,0.1,122
660000,0.1,116
660000,0.1,143
660000,0.1,126
660000,0.1,119
660000,0.1,117
660000,0.1,133
660000,0.1,118
660000,0.1,133
660000,0.1,128
660000,0.1,150
660000,0.1,140
660000,0.1,176
660000,0.1,126
660000,0.1,123
670000,0.1,135
670000,0.1,127
670000,0.1,137
670000,0.1,124
670000,0.1,131
670000,0.1,128
670000,0.1,138
670000,0.1,152
670000,0.1,154
670000,0.1,153
670000,0.1,126
670000,0.1,164
670000,0.1,159
670000,0.1,128
670000,0.1,138
670000,0.1,133
670000,0.1,145
670000,0.1,145
670000,0.1,130
670000,0.1,126
670000,0.1,127
670000,0.1,121
670000,0.1,124
670000,0.1,124
670000,0.1,129
670000,0.1,150
670000,0.1,138
670000,0.1,130
670000,0.1,134
670000,0.1,125
670000,0.1,126
670000,0.1,133
670000,0.1,135
670000,0.1,115
670000,0.1,140
670000,0.1,149
670000,0.1,120
670000,0.1,118
670000,0.1,149
670000,0.1,121
670000,0.1,135
670000,0.1,112
670000,0.1,148
670000,0.1,138
670000,0.1,131
670000,0.1,134
670000,0.1,139
670000,0.1,125
670000,0.1,135
670000,0.1,131
680000,0.1,127
680000,0.1,125
680000,0.1,158
680000,0.1,131
680000,0.1,136
680000,0.1,136
680000,0.1,139
680000,0.1,166
680000,0.1,126
680000,0.1,138
680000,0.1,137
680000,0.1,146
680000,0.1,135
680000,0.1,124
680000,0.1,129
680000,0.1,128
680000,0.1,160
680000,0.1,150
680000,0.1,131
680000,0.1,139
680000,0.1,132
680000,0.1,124
680000,0.1,117
680000,0.1,120
680000,0.1,132
680000,0.1,125
680000,0.1,130
680000,0.1,130
680000,0.1,130
680000,0.1,141
680000,0.1,136
680000,0.1,153
680000,0.1,164
680000,0.1,128
680000,0.1,133
680000,0.1,125
680000,0.1,155
680000,0.1,135
680000,0.1,119
680000,0.1,158
680000,0.1,126
680000,0.1,147
680000,0.1,136
680000,0.1,141
680000,0.1,174
680000,0.1,143
680000,0.1,132
680000,0.1,120
680000,0.1,132
680000,0.1,121
690000,0.1,162
690000,0.1,136
690000,0.1,125
690000,0.1,157
690000,0.1,136
690000,0.1,134
690000,0.1,166
690000,0.1,135
690000,0.1,143
690000,0.1,129
690000,0.1,135
690000,0.1,159
690000,0.1,151
690000,0.1,132
690000,0.1,112
690000,0.1,120
690000,0.1,129
690000,0.1,125
690000,0.1,120
690000,0.1,124
690000,0.1,117
690000,0.1,154
690000,0.1,129
690000,0.1,115
690000,0.1,146
690000,0.1,120
690000,0.1,134
690000,0.1,146
690000,0.1,140
690000,0.1,138
690000,0.1,134
690000,0.1,119
690000,0.1,129
690000,0.1,137
690000,0.1,126
690000,0.1,121
690000,0.1,130
690000,0.1,116
690000,0.1,128
690000,0.1,126
690000,0.1,132
690000,0.1,142
690000,0.1,133
690000,0.1,139
690000,0.1,128
690000,0.1,157
690000,0.1,125
690000,0.1,128
690000,0.1,129
690000,0.1,131
700000,0.1,134
700000,0.1,137
700000,0.1,123
700000,0.1,145
700000,0.1,124
700000,0.1,142
700000,0.1,142
700000,0.1,128
700000,0.1,131
700000,0.1,133
700000,0.1,142
700000,0.1,131
700000,0.1,120
700000,0.1,121
700000,0.1,157
700000,0.1,143
700000,0.1,136
700000,0.1,125
700000,0.1,127
700000,0.1,145
700000,0.1,155
700000,0.1,124
700000,0.1,145
700000,0.1,147
700000,0.1,137
700000,0.1,129
700000,0.1,136
700000,0.1,139
700000,0.1,126
700000,0.1,129
700000,0.1,149
700000,0.1,122
700000,0.1,133
700000,0.1,132
700000,0.1,124
700000,0.1,124
700000,0.1,139
700000,0.1,133
700000,0.1,122
700000,0.1,137
700000,0.1,130
700000,0.1,131
700000,0.1,131
700000,0.1,117
700000,0.1,132
700000,0.1,121
700000,0.1,125
700000,0.1,121
700000,0.1,138
700000,0.1,122
710000,0.1,131
710000,0.1,125
710000,0.1,117
710000,0.1,124
710000,0.1,132
710000,0.1,161
710000,0.1,119
710000,0.1,129
710000,0.1,129
710000,0.1,161
710000,0.1,125
710000,0.1,133
710000,0.1,138
710000,0.1,125
710000,0.1,144
710000,0.1,121
710000,0.1,141
710000,0.1,123
710000,0.1,142
710000,0.1,138
710000,0.1,118
710000,0.1,128
710000,0.1,145
710000,0.1,149
710000,0.1,132
710000,0.1,144
710000,0.1,121
710000,0.1,134
710000,0.1,138
710000,0.1,120
710000,0.1,117
710000,0.1,137
710000,0.1,127
710000,0.1,132
710000,0.1,119
710000,0.1,139
710000,0.1,157
710000,0.1,144
710000,0.1,114
710000,0.1,135
710000,0.1,126
710000,0.1,125
710000,0.1,132
710000,0.1,112
710000,0.1,115
710000,0.1,132
710000,0.1,141
710000,0.1,129
710000,0.1,153
710000,0.1,138
720000,0.1,132
720000,0.1,139
720000,0.1,139
720000,0.1,139
720000,0.1,136
720000,0.1,125
720000,0.1,130
720000,0.1,130
720000,0.1,124
720000,0.1,135
720000,0.1,139
720000,0.1,128
720000,0.1,122
720000,0.1,144
720000,0.1,139
720000,0.1,135
720000,0.1,130
720000,0.1,140
720000,0.1,159
720000,0.1,146
720000,0.1,121
720000,0.1,124
720000,0.1,157
720000,0.1,145
720000,0.1,114
720000,0.1,125
720000,0.1,122
720000,0.1,148
720000,0.1,119
720000,0.1,126
720000,0.1,146
720000,0.1,148
720000,0.1,128
720000,0.1,134
720000,0.1,124
720000,0.1,127
720000,0.1,169
720000,0.1,138
720000,0.1,145
720000,0.1,153
720000,0.1,140
720000,0.1,119
720000,0.1,126
720000,0.1,119
720000,0.1,130
720000,0.1,119
720000,0.1,131
720000,0.1,117
720000,0.1,141
720000,0.1,122
730000,0.1,127
730000,0.1,137
730000,0.1,136
730000,0.1,136
730000,0.1,122
730000,0.1,128
730000,0.1,165
730000,0.1,134
730000,0.1,144
730000,0.1,120
730000,0.1,138
730000,0.1,143
730000,0.1,122
730000,0.1,137
730000,0.1,127
730000,0.1,154
730000,0.1,156
730000,0.1,169
730000,0.1,135
730000,0.1,133
730000,0.1,124
730000,0.1,141
730000,0.1,138
730000,0.1,126
730000,0.1,140
730000,0.1,134
730000,0.1,141
730000,0.1,129
730000,0.1,132
730000,0.1,143
730000,0.1,154
730000,0.1,131
730000,0.1,145
730000,0.1,113
730000,0.1,128
730000,0.1,137
730000,0.1,128
730000,0.1,171
730000,0.1,137
730000,0.1,130
730000,0.1,131
730000,0.1,124
730000,0.1,123
730000,0.1,153
730000,0.1,147
730000,0.1,133
730000,0.1,121
730000,0.1,148
730000,0.1,153
730000,0.1,135
740000,0.1,133
740000,0.1,131
740000,0.1,126
740000,0.1,122
740000,0.1,124
740000,0.1,132
740000,0.1,139
740000,0.1,120
740000,0.1,128
740000,0.1,127
740000,0.1,143
740000,0.1,132
740000,0.1,132
740000,0.1,121
740000,0.1,138
740000,0.1,122
740000,0.1,130
740000,0.1,140
740000,0.1,156
740000,0.1,135
740000,0.1,135
740000,0.1,118
740000,0.1,149
740000,0.1,149
740000,0.1,168
740000,0.1,126
740000,0.1,179
740000,0.1,144
740000,0.1,132
740000,0.1,144
740000,0.1,135
740000,0.1,126
740000,0.1,133
740000,0.1,145
740000,0.1,120
740000,0.1,125
740000,0.1,129
740000,0.1,130
740000,0.1,132
740000,0.1,125
740000,0.1,134
740000,0.1,132
740000,0.1,129
740000,0.1,157
740000,0.1,130
740000,0.1,120
740000,0.1,135
740000,0.1,137
740000,0.1,123
740000,0.1,128
750000,0.1,125
750000,0.1,127
750000,0.1,125
750000,0.1,173
750000,0.1,124
750000,0.1,130
750000,0.1,139
750000,0.1,137
750000,0.1,157
750000,0.1,134
750000,0.1,145
750000,0.1,126
750000,0.1,157
750000,0.1,131
750000,0.1,148
750000,0.1,129
750000,0.1,137
750000,0.1,133
750000,0.1,120
750000,0.1,131
750000,0.1,143
750000,0.1,132
750000,0.1,169
750000,0.1,139
750000,0.1,124
750000,0.1,125
750000,0.1,141
750000,0.1,140
750000,0.1,126
750000,0.1,121
750000,0.1,156
750000,0.1,149
750000,0.1,123
750000,0.1,120
750000,0.1,146
750000,0.1,125
750000,0.1,127
750000,0.1,149
750000,0.1,125
750000,0.1,129
750000,0.1,137
750000,0.1,131
750000,0.1,131
750000,0.1,132
750000,0.1,137
750000,0.1,111
750000,0.1,155
750000,0.1,138
750000,0.1,142
750000,0.1,138
760000,0.1,142
760000,0.1,127
760000,0.1,139
760000,0.1,120
760000,0.1,120
760000,0.1,161
760000,0.1,118
760000,0.1,141
760000,0.1,139
760000,0.1,132
760000,0.1,138
760000,0.1,116
760000,0.1,142
760000,0.1,138
760000,0.1,136
760000,0.1,125
760000,0.1,146
760000,0.1,133
760000,0.1,156
760000,0.1,135
760000,0.1,159
760000,0.1,141
760000,0.1,121
760000,0.1,126
760000,0.1,120
760000,0.1,129
760000,0.1,127
760000,0.1,141
760000,0.1,134
760000,0.1,120
760000,0.1,141
760000,0.1,128
760000,0.1,119
760000,0.1,135
760000,0.1,130
760000,0.1,120
760000,0.1,133
760000,0.1,120
760000,0.1,174
760000,0.1,134
760000,0.1,135
760000,0.1,137
760000,0.1,139
760000,0.1,131
760000,0.1,148
760000,0.1,176
760000,0.1,135
760000,0.1,128
760000,0.1,137
760000,0.1,164
770000,0.1,165
770000,0.1,126
770000,0.1,132
770000,0.1,176
770000,0.1,150
770000,0.1,185
770000,0.1,124
770000,0.1,137
770000,0.1,150
770000,0.1,141
770000,0.1,130
770000,0.1,130
770000,0.1,165
770000,0.1,148
770000,0.1,139
770000,0.1,140
770000,0.1,122
770000,0.1,119
770000,0.1,159
770000,0.1,128
770000,0.1,124
770000,0.1,151
770000,0.1,144
770000,0.1,126
770000,0.1,123
770000,0.1,136
770000,0.1,118
770000,0.1,132
770000,0.1,148
770000,0.1,139
770000,0.1,121
770000,0.1,140
770000,0.1,146
770000,0.1,144
770000,0.1,129
770000,0.1,147
770000,0.1,124
770000,0.1,144
770000,0.1,128
770000,0.1,128
770000,0.1,133
770000,0.1,129
770000,0.1,129
770000,0.1,137
770000,0.1,139
770000,0.1,130
770000,0.1,118
770000,0.1,146
770000,0.1,127
770000,0.1,127
780000,0.1,127
780000,0.1,112
780000,0.1,135
780000,0.1,116
780000,0.1,139
780000,0.1,155
780000,0.1,158
780000,0.1,135
780000,0.1,154
780000,0.1,154
780000,0.1,128
780000,0.1,123
780000,0.1,149
780000,0.1,127
780000,0.1,124
780000,0.1,126
780000,0.1,131
780000,0.1,144
780000,0.1,130
780000,0.1,114
780000,0.1,130
780000,0.1,134
780000,0.1,162
780000,0.1,136
780000,0.1,156
780000,0.1,147
780000,0.1,124
780000,0.1,130
780000,0.1,127
780000,0.1,140
780000,0.1,141
780000,0.1,141
780000,0.1,113
780000,0.1,123
780000,0.1,136
780000,0.1,156
780000,0.1,150
780000,0.1,126
780000,0.1,122
780000,0.1,120
780000,0.1,130
780000,0.1,149
780000,0.1,134
780000,0.1,150
780000,0.1,164
780000,0.1,124
780000,0.1,130
780000,0.1,142
780000,0.1,126
780000,0.1,159
790000,0.1,132
790000,0.1,145
790000,0.1,127
790000,0.1,136
790000,0.1,139
790000,0.1,147
790000,0.1,121
790000,0.1,131
790000,0.1,146
790000,0.1,140
790000,0.1,114
790000,0.1,136
790000,0.1,119
790000,0.1,134
790000,0.1,125
790000,0.1,132
790000,0.1,130
790000,0.1,142
790000,0.1,142
790000,0.1,139
790000,0.1,129
790000,0.1,115
790000,0.1,124
790000,0.1,126
790000,0.1,132
790000,0.1,154
790000,0.1,129
790000,0.1,130
790000,0.1,141
790000,0.1,150
790000,0.1,125
790000,0.1,143
790000,0.1,122
790000,0.1,118
790000,0.1,127
790000,0.1,163
790000,0.1,142
790000,0.1,134
790000,0.1,137
790000,0.1,116
790000,0.1,132
790000,0.1,127
790000,0.1,126
790000,0.1,142
790000,0.1,137
790000,0.1,144
790000,0.1,129
790000,0.1,122
790000,0.1,117
790000,0.1,133
800000,0.1,154
800000,0.1,130
800000,0.1,128
800000,0.1,133
800000,0.1,139
800000,0.1,167
800000,0.1,133
800000,0.1,137
800000,0.1,122
800000,0.1,120
800000,0.1,156
800000,0.1,130
800000,0.1,132
800000,0.1,137
800000,0.1,139
800000,0.1,127
800000,0.1,127
800000,0.1,144
800000,0.1,139
800000,0.1,141
800000,0.1,123
800000,0.1,139
800000,0.1,122
800000,0.1,147
800000,0.1,118
800000,0.1,125
800000,0.1,118
800000,0.1,121
800000,0.1,127
800000,0.1,127
800000,0.1,128
800000,0.1,133
800000,0.1,128
800000,0.1,138
800000,0.1,119
800000,0.1,132
800000,0.1,129
800000,0.1,137
800000,0.1,144
800000,0.1,146
800000,0.1,145
800000,0.1,156
800000,0.1,152
800000,0.1,143
800000,0.1,126
800000,0.1,145
800000,0.1,128
800000,0.1,121
800000,0.1,124
800000,0.1,121
810000,0.1,144
810000,0.1,125
810000,0.1,138
810000,0.1,128
810000,0.1,116
810000,0.1,119
810000,0.1,139
810000,0.1,127
810000,0.1,123
810000,0.1,132
810000,0.1,117
810000,0.1,131
810000,0.1,150
810000,0.1,123
810000,0.1,148
810000,0.1,130
810000,0.1,132
810000,0.1,137
810000,0.1,131
810000,0.1,126
810000,0.1,128
810000,0.1,152
810000,0.1,122
810000,0.1,148
810000,0.1,118
810000,0.1,156
810000,0.1,142
810000,0.1,159
810000,0.1,132
810000,0.1,133
810000,0.1,138
810000,0.1,163
810000,0.1,142
810000,0.1,145
810000,0.1,187
810000,0.1,124
810000,0.1,120
810000,0.1,127
810000,0.1,131
810000,0.1,133
810000,0.1,139
810000,0.1,131
810000,0.1,121
810000,0.1,124
810000,0.1,127
810000,0.1,148
810000,0.1,135
810000,0.1,132
810000,0.1,124
810000,0.1,154
820000,0.1,132
820000,0.1,148
820000,0.1,137
820000,0.1,131
820000,0.1,129
820000,0.1,126
820000,0.1,133
820000,0.1,143
820000,0.1,126
820000,0.1,131
820000,0.1,130
820000,0.1,123
820000,0.1,124
820000,0.1,203
820000,0.1,132
820000,0.1,150
820000,0.1,125
820000,0.1,141
820000,0.1,120
820000,0.1,153
820000,0.1,135
820000,0.1,164
820000,0.1,130
820000,0.1,152
820000,0.1,170
820000,0.1,149
820000,0.1,140
820000,0.1,137
820000,0.1,123
820000,0.1,125
820000,0.1,124
820000,0.1,135
820000,0.1,143
820000,0.1,118
820000,0.1,128
820000,0.1,110
820000,0.1,140
820000,0.1,124
820000,0.1,119
820000,0.1,134
820000,0.1,130
820000,0.1,124
820000,0.1,120
820000,0.1,145
820000,0.1,128
820000,0.1,138
820000,0.1,120
820000,0.1,138
820000,0.1,123
820000,0.1,129
830000,0.1,134
830000,0.1,116
830000,0.1,140
830000,0.1,127
830000,0.1,131
830000,0.1,129
830000,0.1,201
830000,0.1,124
830000,0.1,124
830000,0.1,137
830000,0.1,125
830000,0.1,134
830000,0.1,135
830000,0.1,136
830000,0.1,136
830000,0.1,145
830000,0.1,139
830000,0.1,128
830000,0.1,142
830000,0.1,152
830000,0.1,135
830000,0.1,114
830000,0.1,136
830000,0.1,129
830000,0.1,124
830000,0.1,147
830000,0.1,131
830000,0.1,156
830000,0.1,139
830000,0.1,156
830000,0.1,122
830000,0.1,135
830000,0.1,142
830000,0.1,131
830000,0.1,151
830000,0.1,129
830000,0.1,133
830000,0.1,134
830000,0.1,165
830000,0.1,133
830000,0.1,129
830000,0.1,119
830000,0.1,135
830000,0.1,135
830000,0.1,136
830000,0.1,127
830000,0.1,129
830000,0.1,125
830000,0.1,139
830000,0.1,148
840000,0.1,139
840000,0.1,145
840000,0.1,148
840000,0.1,124
840000,0.1,134
840000,0.1,137
840000,0.1,141
840000,0.1,121
840000,0.1,140
840000,0.1,143
840000,0.1,131
840000,0.1,124
840000,0.1,126
840000,0.1,130
840000,0.1,124
840000,0.1,138
840000,0.1,147
840000,0.1,143
840000,0.1,127
840000,0.1,167
840000,0.1,126
840000,0.1,120
840000,0.1,144
840000,0.1,130
840000,0.1,121
840000,0.1,126
840000,0.1,138
840000,0.1,131
840000,0.1,119
840000,0.1,117
840000,0.1,127
840000,0.1,145
840000,0.1,126
840000,0.1,137
840000,0.1,134
840000,0.1,137
840000,0.1,131
840000,0.1,131
840000,0.1,147
840000,0.1,139
840000,0.1,126
840000,0.1,121
840000,0.1,132
840000,0.1,119
840000,0.1,143
840000,0.1,149
840000,0.1,128
840000,0.1,130
840000,0.1,149
840000,0.1,122
850000,0.1,140
850000,0.1,134
850000,0.1,152
850000,0.1,135
850000,0.1,126
850000,0.1,135
850000,0.1,144
850000,0.1,136
850000,0.1,124
850000,0.1,124
850000,0.1,120
850000,0.1,123
850000,0.1,143
850000,0.1,124
850000,0.1,128
850000,0.1,126
850000,0.1,145
850000,0.1,144
850000,0.1,124
850000,0.1,131
850000,0.1,145
850000,0.1,137
850000,0.1,136
850000,0.1,133
850000,0.1,146
850000,0.1,144
850000,0.1,135
850000,0.1,130
850000,0.1,150
850000,0.1,145
850000,0.1,125
850000,0.1,136
850000,0.1,133
850000,0.1,128
850000,0.1,120
850000,0.1,131
850000,0.1,132
850000,0.1,153
850000,0.1,145
850000,0.1,155
850000,0.1,130
850000,0.1,126
850000,0.1,139
850000,0.1,162
850000,0.1,137
850000,0.1,137
850000,0.1,168
850000,0.1,135
850000,0.1,144
850000,0.1,123
860000,0.1,162
860000,0.1,123
860000,0.1,120
860000,0.1,155
860000,0.1,131
860000,0.1,125
860000,0.1,150
860000,0.1,148
860000,0.1,166
860000,0.1,151
860000,0.1,120
860000,0.1,129
860000,0.1,123
860000,0.1,145
860000,0.1,125
860000,0.1,134
860000,0.1,150
860000,0.1,157
860000,0.1,129
860000,0.1,142
860000,0.1,130
860000,0.1,141
860000,0.1,139
860000,0.1,127
860000,0.1,119
860000,0.1,133
860000,0.1,128
860000,0.1,154
860000,0.1,136
860000,0.1,139
860000,0.1,141
860000,0.1,162
860000,0.1,135
860000,0.1,130
860000,0.1,140
860000,0.1,129
860000,0.1,131
860000,0.1,135
860000,0.1,132
860000,0.1,142
860000,0.1,136
860000,0.1,133
860000,0.1,168
860000,0.1,129
860000,0.1,151
860000,0.1,134
860000,0.1,135
860000,0.1,141
860000,0.1,158
860000,0.1,120
870000,0.1,136
870000,0.1,125
870000,0.1,127
870000,0.1,128
870000,0.1,134
870000,0.1,129
870000,0.1,141
870000,0.1,135
870000,0.1,122
870000,0.1,156
870000,0.1,119
870000,0.1,128
870000,0.1,158
870000,0.1,139
870000,0.1,146
870000,0.1,124
870000,0.1,144
870000,0.1,130
870000,0.1,123
870000,0.1,126
870000,0.1,133
870000,0.1,141
870000,0.1,145
870000,0.1,141
870000,0.1,142
870000,0.1,141
870000,0.1,120
870000,0.1,158
870000,0.1,168
870000,0.1,133
870000,0.1,138
870000,0.1,139
870000,0.1,140
870000,0.1,129
870000,0.1,164
870000,0.1,117
870000,0.1,147
870000,0.1,135
870000,0.1,129
870000,0.1,132
870000,0.1,148
870000,0.1,143
870000,0.1,149
870000,0.1,130
870000,0.1,164
870000,0.1,131
870000,0.1,132
870000,0.1,136
870000,0.1,136
870000,0.1,136
880000,0.1,148
880000,0.1,154
880000,0.1,121
880000,0.1,123
880000,0.1,152
880000,0.1,125
880000,0.1,141
880000,0.1,128
880000,0.1,132
880000,0.1,130
880000,0.1,130
880000,0.1,131
880000,0.1,126
880000,0.1,126
880000,0.1,143
880000,0.1,140
880000,0.1,135
880000,0.1,132
880000,0.1,128
880000,0.1,129
880000,0.1,135
880000,0.1,122
880000,0.1,133
880000,0.1,121
880000,0.1,124
880000,0.1,141
880000,0.1,153
880000,0.1,132
880000,0.1,187
880000,0.1,136
880000,0.1,132
880000,0.1,124
880000,0.1,147
880000,0.1,129
880000,0.1,161
880000,0.1,145
880000,0.1,138
880000,0.1,134
880000,0.1,139
880000,0.1,137
880000,0.1,120
880000,0.1,135
880000,0.1,132
880000,0.1,126
880000,0.1,134
880000,0.1,134
880000,0.1,141
880000,0.1,167
880000,0.1,139
880000,0.1,138
890000,0.1,145
890000,0.1,128
890000,0.1,131
890000,0.1,167
890000,0.1,133
890000,0.1,147
890000,0.1,160
890000,0.1,125
890000,0.1,144
890000,0.1,130
890000,0.1,125
890000,0.1,142
890000,0.1,131
890000,0.1,143
890000,0.1,121
890000,0.1,138
890000,0.1,144
890000,0.1,135
890000,0.1,126
890000,0.1,135
890000,0.1,150
890000,0.1,133
890000,0.1,134
890000,0.1,132
890000,0.1,165
890000,0.1,122
890000,0.1,162
890000,0.1,140
890000,0.1,136
890000,0.1,134
890000,0.1,126
890000,0.1,136
890000,0.1,144
890000,0.1,141
890000,0.1,138
890000,0.1,166
890000,0.1,159
890000,0.1,157
890000,0.1,148
890000,0.1,134
890000,0.1,149
890000,0.1,127
890000,0.1,126
890000,0.1,128
890000,0.1,126
890000,0.1,117
890000,0.1,167
890000,0.1,132
890000,0.1,138
890000,0.1,127
900000,0.1,124
900000,0.1,148
900000,0.1,142
900000,0.1,139
900000,0.1,133
900000,0.1,128
900000,0.1,147
900000,0.1,137
900000,0.1,146
900000,0.1,157
900000,0.1,172
900000,0.1,134
900000,0.1,154
900000,0.1,131
900000,0.1,139
900000,0.1,135
900000,0.1,141
900000,0.1,120
900000,0.1,132
900000,0.1,145
900000,0.1,138
900000,0.1,130
900000,0.1,133
900000,0.1,128
900000,0.1,127
900000,0.1,131
900000,0.1,158
900000,0.1,155
900000,0.1,142
900000,0.1,154
900000,0.1,137
900000,0.1,132
900000,0.1,127
900000,0.1,129
900000,0.1,157
900000,0.1,149
900000,0.1,134
900000,0.1,122
900000,0.1,132
900000,0.1,130
900000,0.1,164
900000,0.1,131
900000,0.1,136
900000,0.1,134
900000,0.1,126
900000,0.1,138
900000,0.1,136
900000,0.1,130
900000,0.1,140
900000,0.1,140
910000,0.1,126
910000,0.1,173
910000,0.1,128
910000,0.1,139
910000,0.1,143
910000,0.1,126
910000,0.1,137
910000,0.1,146
910000,0.1,142
910000,0.1,138
910000,0.1,143
910000,0.1,145
910000,0.1,144
910000,0.1,135
910000,0.1,139
910000,0.1,125
910000,0.1,143
910000,0.1,141
910000,0.1,138
910000,0.1,128
910000,0.1,137
910000,0.1,127
910000,0.1,146
910000,0.1,135
910000,0.1,130
910000,0.1,128
910000,0.1,144
910000,0.1,137
910000,0.1,133
910000,0.1,161
910000,0.1,128
910000,0.1,126
910000,0.1,122
910000,0.1,154
910000,0.1,129
910000,0.1,136
910000,0.1,134
910000,0.1,122
910000,0.1,145
910000,0.1,147
910000,0.1,127
910000,0.1,135
910000,0.1,131
910000,0.1,131
910000,0.1,143
910000,0.1,139
910000,0.1,137
910000,0.1,142
910000,0.1,166
910000,0.1,163
920000,0.1,126
920000,0.1,140
920000,0.1,121
920000,0.1,137
920000,0.1,122
920000,0.1,157
920000,0.1,141
920000,0.1,127
920000,0.1,127
920000,0.1,132
920000,0.1,125
920000,0.1,125
920000,0.1,141
920000,0.1,142
920000,0.1,139
920000,0.1,139
920000,0.1,176
920000,0.1,138
920000,0.1,115
920000,0.1,139
920000,0.1,145
920000,0.1,151
920000,0.1,147
920000,0.1,138
920000,0.1,128
920000,0.1,152
920000,0.1,161
920000,0.1,134
920000,0.1,130
920000,0.1,131
920000,0.1,144
920000,0.1,137
920000,0.1,139
920000,0.1,156
920000,0.1,136
920000,0.1,125
920000,0.1,136
920000,0.1,126
920000,0.1,130
920000,0.1,146
920000,0.1,151
920000,0.1,136
920000,0.1,124
920000,0.1,138
920000,0.1,140
920000,0.1,155
920000,0.1,149
920000,0.1,130
920000,0.1,132
920000,0.1,131
930000,0.1,135
930000,0.1,136
930000,0.1,131
930000,0.1,128
930000,0.1,128
930000,0.1,128
930000,0.1,125
930000,0.1,142
930000,0.1,128
930000,0.1,132
930000,0.1,129
930000,0.1,123
930000,0.1,121
930000,0.1,142
930000,0.1,124
930000,0.1,129
930000,0.1,131
930000,0.1,129
930000,0.1,131
930000,0.1,133
930000,0.1,124
930000,0.1,128
930000,0.1,143
930000,0.1,149
930000,0.1,158
930000,0.1,126
930000,0.1,133
930000,0.1,136
930000,0.1,135
930000,0.1,145
930000,0.1,142
930000,0.1,131
930000,0.1,133
930000,0.1,158
930000,0.1,115
930000,0.1,136
930000,0.1,119
930000,0.1,130
930000,0.1,132
930000,0.1,145
930000,0.1,128
930000,0.1,134
930000,0.1,167
930000,0.1,124
930000,0.1,156
930000,0.1,131
930000,0.1,131
930000,0.1,127
930000,0.1,123
930000,0.1,129
940000,0.1,122
940000,0.1,166
940000,0.1,185
940000,0.1,132
940000,0.1,137
940000,0.1,140
940000,0.1,132
940000,0.1,126
940000,0.1,141
